uuid,timestamp,event,amount_loan,risk_level,assessment
2091,2022-11-29 21:13:27,Normal Check,,2,
2091,2022-11-29 23:13:27,Overall Assessment,,,
2091,2022-11-30 01:13:27,Inform Customer,,,
2092,2022-12-06 10:32:33,Customer applies for loan,,,
2092,2022-12-06 12:32:33,Check application data,70998,,
2092,2022-12-06 14:32:33,Normal Check,,4,
2092,2022-12-06 16:32:33,Overall Assessment,,,
2092,2022-12-06 18:32:33,Inform Customer,,,
2093,2022-12-02 17:22:13,Customer applies for loan,,,
2093,2022-12-02 19:22:13,Check application data,22081,,
2093,2022-12-02 21:22:13,Normal Check,,4,
2093,2022-12-02 23:22:13,Overall Assessment,,,
2093,2022-12-03 01:22:13,Inform Customer,,,
2094,2022-12-03 10:47:05,Customer applies for loan,,,
2094,2022-12-03 12:47:05,Check application data,81667,,
2094,2022-12-03 14:47:05,Extensive Check,,1,
2094,2022-12-03 16:47:05,Overall Assessment,,,
2094,2022-12-03 18:47:05,Inform Customer,,,
2095,2022-12-07 17:52:39,Customer applies for loan,,,
2095,2022-12-07 19:52:39,Check application data,56664,,
2095,2022-12-07 21:52:39,Normal Check,,3,
2095,2022-12-07 23:52:39,Overall Assessment,,,
2095,2022-12-08 01:52:39,Inform Customer,,,
2096,2022-11-26 13:19:59,Customer applies for loan,,,
2096,2022-11-26 15:19:59,Check application data,44061,,
2096,2022-11-26 17:19:59,Normal Check,,3,
2096,2022-11-26 19:19:59,Overall Assessment,,,
2096,2022-11-26 21:19:59,Inform Customer,,,
2097,2022-11-28 14:54:02,Customer applies for loan,,,
2097,2022-11-28 16:54:02,Check application data,21793,,
2097,2022-11-28 18:54:02,Normal Check,,3,
2097,2022-11-28 20:54:02,Overall Assessment,,,
2097,2022-11-28 22:54:02,Inform Customer,,,
2098,2022-12-01 08:33:51,Customer applies for loan,,,
2098,2022-12-01 10:33:51,Check application data,29614,,
2098,2022-12-01 12:33:51,Normal Check,,1,
2098,2022-12-01 14:33:51,Overall Assessment,,,
2098,2022-12-01 16:33:51,Inform Customer,,,
2099,2022-12-12 13:37:05,Customer applies for loan,,,
2099,2022-12-12 15:37:05,Check application data,89331,,
2099,2022-12-12 17:37:05,Extensive Check,,2,
2099,2022-12-12 19:37:05,Overall Assessment,,,
2099,2022-12-12 21:37:05,Inform Customer,,,
2100,2022-12-13 14:49:59,Customer applies for loan,,,
2100,2022-12-13 16:49:59,Check application data,90898,,
2100,2022-12-13 18:49:59,Extensive Check,,3,
2100,2022-12-13 20:49:59,Overall Assessment,,,
2100,2022-12-13 22:49:59,Inform Customer,,,
2101,2022-11-28 12:17:50,Customer applies for loan,,,
2101,2022-11-28 14:17:50,Check application data,20521,,
2101,2022-11-28 16:17:50,Normal Check,,2,
2101,2022-11-28 18:17:50,Overall Assessment,,,
2101,2022-11-28 20:17:50,Inform Customer,,,
2102,2022-12-12 13:45:22,Customer applies for loan,,,
2102,2022-12-12 15:45:22,Check application data,98985,,
2102,2022-12-12 17:45:22,Extensive Check,,4,
2102,2022-12-12 19:45:22,Overall Assessment,,,
2102,2022-12-12 21:45:22,Inform Customer,,,
2103,2022-11-26 13:58:55,Customer applies for loan,,,
2103,2022-11-26 15:58:55,Check application data,45658,,
2103,2022-11-26 17:58:55,Normal Check,,2,
2103,2022-11-26 19:58:55,Overall Assessment,,,
2103,2022-11-26 21:58:55,Inform Customer,,,
2104,2022-12-08 16:33:27,Customer applies for loan,,,
2104,2022-12-08 18:33:27,Check application data,65737,,
2104,2022-12-08 20:33:27,Normal Check,,1,
2104,2022-12-08 22:33:27,Overall Assessment,,,
2104,2022-12-09 00:33:27,Inform Customer,,,
2105,2022-11-30 11:46:39,Customer applies for loan,,,
2105,2022-11-30 13:46:39,Check application data,45064,,
2105,2022-11-30 15:46:39,Normal Check,,3,
2105,2022-11-30 17:46:39,Overall Assessment,,,
2105,2022-11-30 19:46:39,Inform Customer,,,
2106,2022-11-28 11:13:43,Customer applies for loan,,,
2106,2022-11-28 13:13:43,Check application data,66410,,
2106,2022-11-28 15:13:43,Normal Check,,4,
2106,2022-11-28 17:13:43,Overall Assessment,,,
2106,2022-11-28 19:13:43,Inform Customer,,,
2107,2022-12-01 13:24:35,Customer applies for loan,,,
2107,2022-12-01 15:24:35,Check application data,68260,,
2107,2022-12-01 17:24:35,Normal Check,,2,
2107,2022-12-01 19:24:35,Overall Assessment,,,
2107,2022-12-01 21:24:35,Inform Customer,,,
2108,2022-11-30 15:58:09,Customer applies for loan,,,
2108,2022-11-30 17:58:09,Check application data,41350,,
2108,2022-11-30 19:58:09,Normal Check,,2,
2108,2022-11-30 21:58:09,Overall Assessment,,,
2108,2022-11-30 23:58:09,Inform Customer,,,
2109,2022-12-14 16:11:11,Customer applies for loan,,,
2109,2022-12-14 18:11:11,Check application data,42420,,
2109,2022-12-14 20:11:11,Normal Check,,4,
2109,2022-12-14 22:11:11,Overall Assessment,,,
2109,2022-12-15 00:11:11,Inform Customer,,,
2110,2022-12-14 08:09:14,Customer applies for loan,,,
2110,2022-12-14 10:09:14,Check application data,55333,,
2110,2022-12-14 12:09:14,Normal Check,,1,
2110,2022-12-14 14:09:14,Overall Assessment,,,
2110,2022-12-14 16:09:14,Inform Customer,,,
2111,2022-12-01 10:25:04,Customer applies for loan,,,
2111,2022-12-01 12:25:04,Check application data,77015,,
2111,2022-12-01 14:25:04,Normal Check,,3,
2111,2022-12-01 16:25:04,Overall Assessment,,,
2111,2022-12-01 18:25:04,Inform Customer,,,
2112,2022-12-10 10:40:53,Customer applies for loan,,,
2112,2022-12-10 12:40:53,Check application data,77262,,
2112,2022-12-10 14:40:53,Normal Check,,4,
2112,2022-12-10 16:40:53,Overall Assessment,,,
2112,2022-12-10 18:40:53,Inform Customer,,,
2113,2022-12-14 11:21:15,Customer applies for loan,,,
2113,2022-12-14 13:21:15,Check application data,40328,,
2113,2022-12-14 15:21:15,Normal Check,,3,
2113,2022-12-14 17:21:15,Overall Assessment,,,
2113,2022-12-14 19:21:15,Inform Customer,,,
2114,2022-12-09 15:31:50,Customer applies for loan,,,
2114,2022-12-09 17:31:50,Check application data,55863,,
2114,2022-12-09 19:31:50,Normal Check,,1,
2114,2022-12-09 21:31:50,Overall Assessment,,,
2114,2022-12-09 23:31:50,Inform Customer,,,
2115,2022-12-14 16:36:15,Customer applies for loan,,,
2115,2022-12-14 18:36:15,Check application data,17088,,
2115,2022-12-14 20:36:15,Normal Check,,3,
2115,2022-12-14 22:36:15,Overall Assessment,,,
2115,2022-12-15 00:36:15,Inform Customer,,,
2116,2022-11-26 16:45:24,Customer applies for loan,,,
2116,2022-11-26 18:45:24,Check application data,42489,,
2116,2022-11-26 20:45:24,Normal Check,,4,
2116,2022-11-26 22:45:24,Overall Assessment,,,
2116,2022-11-27 00:45:24,Inform Customer,,,
2117,2022-12-05 13:18:46,Customer applies for loan,,,
2117,2022-12-05 15:18:46,Check application data,77991,,
2117,2022-12-05 17:18:46,Normal Check,,4,
2117,2022-12-05 19:18:46,Overall Assessment,,,
2117,2022-12-05 21:18:46,Inform Customer,,,
2118,2022-12-05 12:40:16,Customer applies for loan,,,
2118,2022-12-05 14:40:16,Check application data,72973,,
2118,2022-12-05 16:40:16,Normal Check,,2,
2118,2022-12-05 18:40:16,Overall Assessment,,,
2118,2022-12-05 20:40:16,Inform Customer,,,
2119,2022-12-09 12:47:58,Customer applies for loan,,,
2119,2022-12-09 14:47:58,Check application data,58255,,
2119,2022-12-09 16:47:58,Normal Check,,1,
2119,2022-12-09 18:47:58,Overall Assessment,,,
2119,2022-12-09 20:47:58,Inform Customer,,,
2120,2022-12-14 18:35:06,Customer applies for loan,,,
2120,2022-12-14 20:35:06,Check application data,64394,,
2120,2022-12-14 22:35:06,Normal Check,,2,
2120,2022-12-15 00:35:06,Overall Assessment,,,
2120,2022-12-15 02:35:06,Inform Customer,,,
2121,2022-12-11 17:09:08,Customer applies for loan,,,
2121,2022-12-11 19:09:08,Check application data,18994,,
2121,2022-12-11 21:09:08,Normal Check,,0,
2121,2022-12-11 23:09:08,Overall Assessment,,,
2121,2022-12-12 01:09:08,Inform Customer,,,
2122,2022-12-05 17:40:35,Customer applies for loan,,,
2122,2022-12-05 19:40:35,Check application data,90599,,
2122,2022-12-05 21:40:35,Extensive Check,,0,
2122,2022-12-05 23:40:35,Overall Assessment,,,
2122,2022-12-06 01:40:35,Inform Customer,,,
2123,2022-12-07 10:21:15,Customer applies for loan,,,
2123,2022-12-07 12:21:15,Check application data,13202,,
2123,2022-12-07 14:21:15,Normal Check,,4,
2123,2022-12-07 16:21:15,Overall Assessment,,,
2123,2022-12-07 18:21:15,Inform Customer,,,
2124,2022-12-10 09:32:49,Customer applies for loan,,,
2124,2022-12-10 11:32:49,Check application data,41751,,
2124,2022-12-10 13:32:49,Normal Check,,3,
2124,2022-12-10 15:32:49,Overall Assessment,,,
2124,2022-12-10 17:32:49,Inform Customer,,,
2125,2022-12-12 11:19:57,Customer applies for loan,,,
2125,2022-12-12 13:19:57,Check application data,20742,,
2125,2022-12-12 15:19:57,Normal Check,,4,
2125,2022-12-12 17:19:57,Overall Assessment,,,
2125,2022-12-12 19:19:57,Inform Customer,,,
2126,2022-11-30 13:06:38,Customer applies for loan,,,
2126,2022-11-30 15:06:38,Check application data,53779,,
2126,2022-11-30 17:06:38,Normal Check,,3,
2126,2022-11-30 19:06:38,Overall Assessment,,,
2126,2022-11-30 21:06:38,Inform Customer,,,
2127,2022-11-26 18:14:15,Customer applies for loan,,,
2127,2022-11-26 20:14:15,Check application data,21161,,
2127,2022-11-26 22:14:15,Normal Check,,1,
2127,2022-11-27 00:14:15,Overall Assessment,,,
2127,2022-11-27 02:14:15,Inform Customer,,,
2128,2022-12-14 09:47:15,Customer applies for loan,,,
2128,2022-12-14 11:47:15,Check application data,59822,,
2128,2022-12-14 13:47:15,Normal Check,,2,
2128,2022-12-14 15:47:15,Overall Assessment,,,
2128,2022-12-14 17:47:15,Inform Customer,,,
2129,2022-12-02 11:58:21,Customer applies for loan,,,
2129,2022-12-02 13:58:21,Check application data,75200,,
2129,2022-12-02 15:58:21,Normal Check,,0,
2129,2022-12-02 17:58:21,Overall Assessment,,,
2129,2022-12-02 19:58:21,Inform Customer,,,
2130,2022-11-27 13:25:40,Customer applies for loan,,,
2130,2022-11-27 15:25:40,Check application data,52657,,
2130,2022-11-27 17:25:40,Normal Check,,2,
2130,2022-11-27 19:25:40,Overall Assessment,,,
2130,2022-11-27 21:25:40,Inform Customer,,,
2131,2022-12-02 10:43:31,Customer applies for loan,,,
2131,2022-12-02 12:43:31,Check application data,95083,,
2131,2022-12-02 14:43:31,Extensive Check,,3,
2131,2022-12-02 16:43:31,Overall Assessment,,,
2131,2022-12-02 18:43:31,Inform Customer,,,
2132,2022-11-28 08:51:24,Customer applies for loan,,,
2132,2022-11-28 10:51:24,Check application data,81500,,
2132,2022-11-28 12:51:24,Extensive Check,,2,
2132,2022-11-28 14:51:24,Overall Assessment,,,
2132,2022-11-28 16:51:24,Inform Customer,,,
2133,2022-12-09 12:32:15,Customer applies for loan,,,
2133,2022-12-09 14:32:15,Check application data,26088,,
2133,2022-12-09 16:32:15,Normal Check,,2,
2133,2022-12-09 18:32:15,Overall Assessment,,,
2133,2022-12-09 20:32:15,Inform Customer,,,
2134,2022-12-06 09:30:02,Customer applies for loan,,,
2134,2022-12-06 11:30:02,Check application data,41158,,
2134,2022-12-06 13:30:02,Normal Check,,4,
2134,2022-12-06 15:30:02,Overall Assessment,,,
2134,2022-12-06 17:30:02,Inform Customer,,,
2135,2022-12-03 09:20:58,Customer applies for loan,,,
2135,2022-12-03 11:20:58,Check application data,84624,,
2135,2022-12-03 13:20:58,Extensive Check,,2,
2135,2022-12-03 15:20:58,Overall Assessment,,,
2135,2022-12-03 17:20:58,Inform Customer,,,
2136,2022-12-13 12:40:29,Customer applies for loan,,,
2136,2022-12-13 14:40:29,Check application data,70188,,
2136,2022-12-13 16:40:29,Normal Check,,2,
2136,2022-12-13 18:40:29,Overall Assessment,,,
2136,2022-12-13 20:40:29,Inform Customer,,,
2137,2022-11-30 10:21:23,Customer applies for loan,,,
2137,2022-11-30 12:21:23,Check application data,24457,,
2137,2022-11-30 14:21:23,Normal Check,,1,
2137,2022-11-30 16:21:23,Overall Assessment,,,
2137,2022-11-30 18:21:23,Inform Customer,,,
2138,2022-12-15 11:18:19,Customer applies for loan,,,
2138,2022-12-15 13:18:19,Check application data,66317,,
2138,2022-12-15 15:18:19,Normal Check,,0,
2138,2022-12-15 17:18:19,Overall Assessment,,,
2138,2022-12-15 19:18:19,Inform Customer,,,
2139,2022-12-03 09:20:44,Customer applies for loan,,,
2139,2022-12-03 11:20:44,Check application data,74316,,
2139,2022-12-03 13:20:44,Normal Check,,3,
2139,2022-12-03 15:20:44,Overall Assessment,,,
2139,2022-12-03 17:20:44,Inform Customer,,,
2140,2022-12-01 18:10:46,Customer applies for loan,,,
2140,2022-12-01 20:10:46,Check application data,63172,,
2140,2022-12-01 22:10:46,Normal Check,,2,
2140,2022-12-02 00:10:46,Overall Assessment,,,
2140,2022-12-02 02:10:46,Inform Customer,,,
2141,2022-12-01 18:52:12,Customer applies for loan,,,
2141,2022-12-01 20:52:12,Check application data,70887,,
2141,2022-12-01 22:52:12,Normal Check,,2,
2141,2022-12-02 00:52:12,Overall Assessment,,,
2141,2022-12-02 02:52:12,Inform Customer,,,
2142,2022-11-28 14:10:11,Customer applies for loan,,,
2142,2022-11-28 16:10:11,Check application data,45165,,
2142,2022-11-28 18:10:11,Normal Check,,0,
2142,2022-11-28 20:10:11,Overall Assessment,,,
2142,2022-11-28 22:10:11,Inform Customer,,,
2143,2022-12-05 10:21:22,Customer applies for loan,,,
2143,2022-12-05 12:21:22,Check application data,92618,,
2143,2022-12-05 14:21:22,Extensive Check,,3,
2143,2022-12-05 16:21:22,Overall Assessment,,,
2143,2022-12-05 18:21:22,Inform Customer,,,
2144,2022-12-12 17:17:58,Customer applies for loan,,,
2144,2022-12-12 19:17:58,Check application data,15091,,
2144,2022-12-12 21:17:58,Normal Check,,3,
2144,2022-12-12 23:17:58,Overall Assessment,,,
2144,2022-12-13 01:17:58,Inform Customer,,,
2145,2022-12-07 16:55:20,Customer applies for loan,,,
2145,2022-12-07 18:55:20,Check application data,88835,,
2145,2022-12-07 20:55:20,Extensive Check,,2,
2145,2022-12-07 22:55:20,Overall Assessment,,,
2145,2022-12-08 00:55:20,Inform Customer,,,
2146,2022-11-30 15:41:42,Customer applies for loan,,,
2146,2022-11-30 17:41:42,Check application data,54876,,
2146,2022-11-30 19:41:42,Normal Check,,2,
2146,2022-11-30 21:41:42,Overall Assessment,,,
2146,2022-11-30 23:41:42,Inform Customer,,,
2147,2022-12-01 17:47:51,Customer applies for loan,,,
2147,2022-12-01 19:47:51,Check application data,40065,,
2147,2022-12-01 21:47:51,Normal Check,,4,
2147,2022-12-01 23:47:51,Overall Assessment,,,
2147,2022-12-02 01:47:51,Inform Customer,,,
2148,2022-11-27 14:15:05,Customer applies for loan,,,
2148,2022-11-27 16:15:05,Check application data,15488,,
2148,2022-11-27 18:15:05,Normal Check,,3,
2148,2022-11-27 20:15:05,Overall Assessment,,,
2148,2022-11-27 22:15:05,Inform Customer,,,
2149,2022-12-02 15:18:41,Customer applies for loan,,,
2149,2022-12-02 17:18:41,Check application data,33187,,
2149,2022-12-02 19:18:41,Normal Check,,2,
2149,2022-12-02 21:18:41,Overall Assessment,,,
2149,2022-12-02 23:18:41,Inform Customer,,,
2150,2022-12-11 08:48:02,Customer applies for loan,,,
2150,2022-12-11 10:48:02,Check application data,86015,,
2150,2022-12-11 12:48:02,Extensive Check,,0,
2150,2022-12-11 14:48:02,Overall Assessment,,,
2150,2022-12-11 16:48:02,Inform Customer,,,
2151,2022-12-14 16:20:29,Customer applies for loan,,,
2151,2022-12-14 18:20:29,Check application data,61538,,
2151,2022-12-14 20:20:29,Normal Check,,2,
2151,2022-12-14 22:20:29,Overall Assessment,,,
2151,2022-12-15 00:20:29,Inform Customer,,,
2152,2022-12-15 16:40:21,Customer applies for loan,,,
2152,2022-12-15 18:40:21,Check application data,82485,,
2152,2022-12-15 20:40:21,Extensive Check,,2,
2152,2022-12-15 22:40:21,Overall Assessment,,,
2152,2022-12-16 00:40:21,Inform Customer,,,
2153,2022-12-03 13:57:46,Customer applies for loan,,,
2153,2022-12-03 15:57:46,Check application data,71675,,
2153,2022-12-03 17:57:46,Normal Check,,3,
2153,2022-12-03 19:57:46,Overall Assessment,,,
2153,2022-12-03 21:57:46,Inform Customer,,,
2154,2022-12-13 12:31:12,Customer applies for loan,,,
2154,2022-12-13 14:31:12,Check application data,58523,,
2154,2022-12-13 16:31:12,Normal Check,,3,
2154,2022-12-13 18:31:12,Overall Assessment,,,
2154,2022-12-13 20:31:12,Inform Customer,,,
2155,2022-12-11 10:11:25,Customer applies for loan,,,
2155,2022-12-11 12:11:25,Check application data,88125,,
2155,2022-12-11 14:11:25,Extensive Check,,3,
2155,2022-12-11 16:11:25,Overall Assessment,,,
2155,2022-12-11 18:11:25,Inform Customer,,,
2156,2022-12-12 18:58:22,Customer applies for loan,,,
2156,2022-12-12 20:58:22,Check application data,78536,,
2156,2022-12-12 22:58:22,Normal Check,,0,
2156,2022-12-13 00:58:22,Overall Assessment,,,
2156,2022-12-13 02:58:22,Inform Customer,,,
2157,2022-12-06 18:27:27,Customer applies for loan,,,
2157,2022-12-06 20:27:27,Check application data,83026,,
2157,2022-12-06 22:27:27,Extensive Check,,1,
2157,2022-12-07 00:27:27,Overall Assessment,,,
2157,2022-12-07 02:27:27,Inform Customer,,,
2158,2022-12-08 16:40:32,Customer applies for loan,,,
2158,2022-12-08 18:40:32,Check application data,70721,,
2158,2022-12-08 20:40:32,Normal Check,,4,
2158,2022-12-08 22:40:32,Overall Assessment,,,
2158,2022-12-09 00:40:32,Inform Customer,,,
2159,2022-11-27 18:54:13,Customer applies for loan,,,
2159,2022-11-27 20:54:13,Check application data,96254,,
2159,2022-11-27 22:54:13,Extensive Check,,3,
2159,2022-11-28 00:54:13,Overall Assessment,,,
2159,2022-11-28 02:54:13,Inform Customer,,,
2160,2022-11-30 17:31:17,Customer applies for loan,,,
2160,2022-11-30 19:31:17,Check application data,27463,,
2160,2022-11-30 21:31:17,Normal Check,,3,
2160,2022-11-30 23:31:17,Overall Assessment,,,
2160,2022-12-01 01:31:17,Inform Customer,,,
2161,2022-12-13 13:12:39,Customer applies for loan,,,
2161,2022-12-13 15:12:39,Check application data,32213,,
2161,2022-12-13 17:12:39,Normal Check,,1,
2161,2022-12-13 19:12:39,Overall Assessment,,,
2161,2022-12-13 21:12:39,Inform Customer,,,
2162,2022-12-08 16:52:55,Customer applies for loan,,,
2162,2022-12-08 18:52:55,Check application data,89154,,
2162,2022-12-08 20:52:55,Extensive Check,,0,
2162,2022-12-08 22:52:55,Overall Assessment,,,
2162,2022-12-09 00:52:55,Inform Customer,,,
2163,2022-12-14 12:27:44,Customer applies for loan,,,
2163,2022-12-14 14:27:44,Check application data,72009,,
2163,2022-12-14 16:27:44,Normal Check,,0,
2163,2022-12-14 18:27:44,Overall Assessment,,,
2163,2022-12-14 20:27:44,Inform Customer,,,
2164,2022-12-15 12:57:32,Customer applies for loan,,,
2164,2022-12-15 14:57:32,Check application data,22585,,
2164,2022-12-15 16:57:32,Normal Check,,4,
2164,2022-12-15 18:57:32,Overall Assessment,,,
2164,2022-12-15 20:57:32,Inform Customer,,,
2165,2022-12-08 15:27:38,Customer applies for loan,,,
2165,2022-12-08 17:27:38,Check application data,14617,,
2165,2022-12-08 19:27:38,Normal Check,,1,
2165,2022-12-08 21:27:38,Overall Assessment,,,
2165,2022-12-08 23:27:38,Inform Customer,,,
2166,2022-12-13 14:02:47,Customer applies for loan,,,
2166,2022-12-13 16:02:47,Check application data,81316,,
2166,2022-12-13 18:02:47,Extensive Check,,2,
2166,2022-12-13 20:02:47,Overall Assessment,,,
2166,2022-12-13 22:02:47,Inform Customer,,,
2167,2022-12-05 12:22:50,Customer applies for loan,,,
2167,2022-12-05 14:22:50,Check application data,63583,,
2167,2022-12-05 16:22:50,Normal Check,,2,
2167,2022-12-05 18:22:50,Overall Assessment,,,
2167,2022-12-05 20:22:50,Inform Customer,,,
2168,2022-12-13 13:06:55,Customer applies for loan,,,
2168,2022-12-13 15:06:55,Check application data,93995,,
2168,2022-12-13 17:06:55,Extensive Check,,1,
2168,2022-12-13 19:06:55,Overall Assessment,,,
2168,2022-12-13 21:06:55,Inform Customer,,,
2169,2022-12-10 18:14:59,Customer applies for loan,,,
2169,2022-12-10 20:14:59,Check application data,41734,,
2169,2022-12-10 22:14:59,Normal Check,,4,
2169,2022-12-11 00:14:59,Overall Assessment,,,
2169,2022-12-11 02:14:59,Inform Customer,,,
2170,2022-12-09 14:05:37,Customer applies for loan,,,
2170,2022-12-09 16:05:37,Check application data,35828,,
2170,2022-12-09 18:05:37,Normal Check,,4,
2170,2022-12-09 20:05:37,Overall Assessment,,,
2170,2022-12-09 22:05:37,Inform Customer,,,
2171,2022-12-05 18:20:37,Customer applies for loan,,,
