uuid,timestamp,event,amount_loan,risk_level,assessment
2082,2022-11-30 23:49:15,Overall Assessment,,,
2082,2022-12-01 01:49:15,Inform Customer,,,
2083,2022-12-10 09:47:54,Customer applies for loan,,,
2083,2022-12-10 11:47:54,Check application data,44516,,
2083,2022-12-10 13:47:54,Normal Check,,0,
2083,2022-12-10 15:47:54,Overall Assessment,,,
2083,2022-12-10 17:47:54,Inform Customer,,,
2084,2022-11-30 14:25:19,Customer applies for loan,,,
2084,2022-11-30 16:25:19,Check application data,40320,,
2084,2022-11-30 18:25:19,Normal Check,,2,
2084,2022-11-30 20:25:19,Overall Assessment,,,
2084,2022-11-30 22:25:19,Inform Customer,,,
2085,2022-12-13 11:34:26,Customer applies for loan,,,
2085,2022-12-13 13:34:26,Check application data,2690,,
2085,2022-12-13 15:34:26,Normal Check,,1,
2085,2022-12-13 17:34:26,Overall Assessment,,,
2085,2022-12-13 19:34:26,Inform Customer,,,
2086,2022-12-04 09:32:46,Customer applies for loan,,,
2086,2022-12-04 11:32:46,Check application data,18395,,
2086,2022-12-04 13:32:46,Normal Check,,2,
2086,2022-12-04 15:32:46,Overall Assessment,,,
2086,2022-12-04 17:32:46,Inform Customer,,,
2087,2022-11-29 09:27:07,Customer applies for loan,,,
2087,2022-11-29 11:27:07,Check application data,47322,,
2087,2022-11-29 13:27:07,Normal Check,,0,
2087,2022-11-29 15:27:07,Overall Assessment,,,
2087,2022-11-29 17:27:07,Inform Customer,,,
2088,2022-12-06 18:16:34,Customer applies for loan,,,
2088,2022-12-06 20:16:34,Check application data,97751,,
2088,2022-12-06 22:16:34,Extensive Check,,0,
2088,2022-12-07 00:16:34,Overall Assessment,,,
2088,2022-12-07 02:16:34,Inform Customer,,,
2089,2022-12-09 09:23:16,Customer applies for loan,,,
2089,2022-12-09 11:23:16,Check application data,18752,,
2089,2022-12-09 13:23:16,Normal Check,,0,
2089,2022-12-09 15:23:16,Overall Assessment,,,
2089,2022-12-09 17:23:16,Inform Customer,,,
2090,2022-12-08 16:38:56,Customer applies for loan,,,
2090,2022-12-08 18:38:56,Check application data,58426,,
2090,2022-12-08 20:38:56,Normal Check,,3,
2090,2022-12-08 22:38:56,Overall Assessment,,,
2090,2022-12-09 00:38:56,Inform Customer,,,
2091,2022-11-28 11:36:17,Customer applies for loan,,,
2091,2022-11-28 13:36:17,Check application data,42638,,
2091,2022-11-28 15:36:17,Normal Check,,2,
2091,2022-11-28 17:36:17,Overall Assessment,,,
2091,2022-11-28 19:36:17,Inform Customer,,,
2092,2022-12-10 13:30:47,Customer applies for loan,,,
2092,2022-12-10 15:30:47,Check application data,26244,,
2092,2022-12-10 17:30:47,Normal Check,,0,
2092,2022-12-10 19:30:47,Overall Assessment,,,
2092,2022-12-10 21:30:47,Inform Customer,,,
2093,2022-12-01 11:34:54,Customer applies for loan,,,
2093,2022-12-01 13:34:54,Check application data,22987,,
2093,2022-12-01 15:34:54,Normal Check,,2,
2093,2022-12-01 17:34:54,Overall Assessment,,,
2093,2022-12-01 19:34:54,Inform Customer,,,
2094,2022-12-03 18:48:29,Customer applies for loan,,,
2094,2022-12-03 20:48:29,Check application data,45285,,
2094,2022-12-03 22:48:29,Normal Check,,4,
2094,2022-12-04 00:48:29,Overall Assessment,,,
2094,2022-12-04 02:48:29,Inform Customer,,,
2095,2022-12-07 08:34:01,Customer applies for loan,,,
2095,2022-12-07 10:34:01,Check application data,22722,,
2095,2022-12-07 12:34:01,Normal Check,,0,
2095,2022-12-07 14:34:01,Overall Assessment,,,
2095,2022-12-07 16:34:01,Inform Customer,,,
2096,2022-12-13 12:53:31,Customer applies for loan,,,
2096,2022-12-13 14:53:31,Check application data,84481,,
2096,2022-12-13 16:53:31,Extensive Check,,2,
2096,2022-12-13 18:53:31,Overall Assessment,,,
2096,2022-12-13 20:53:31,Inform Customer,,,
2097,2022-12-05 08:11:48,Customer applies for loan,,,
2097,2022-12-05 10:11:48,Check application data,90934,,
2097,2022-12-05 12:11:48,Extensive Check,,1,
2097,2022-12-05 14:11:48,Overall Assessment,,,
2097,2022-12-05 16:11:48,Inform Customer,,,
2098,2022-12-07 15:51:55,Customer applies for loan,,,
2098,2022-12-07 17:51:55,Check application data,2220,,
2098,2022-12-07 19:51:55,Normal Check,,2,
2098,2022-12-07 21:51:55,Overall Assessment,,,
2098,2022-12-07 23:51:55,Inform Customer,,,
2099,2022-12-05 13:31:52,Customer applies for loan,,,
2099,2022-12-05 15:31:52,Check application data,47753,,
2099,2022-12-05 17:31:52,Normal Check,,2,
2099,2022-12-05 19:31:52,Overall Assessment,,,
2099,2022-12-05 21:31:52,Inform Customer,,,
2100,2022-12-12 15:40:16,Customer applies for loan,,,
2100,2022-12-12 17:40:16,Check application data,77376,,
2100,2022-12-12 19:40:16,Extensive Check,,3,
2100,2022-12-12 21:40:16,Overall Assessment,,,
2100,2022-12-12 23:40:16,Inform Customer,,,
2101,2022-12-11 13:53:53,Customer applies for loan,,,
2101,2022-12-11 15:53:53,Check application data,31360,,
2101,2022-12-11 17:53:53,Normal Check,,2,
2101,2022-12-11 19:53:53,Overall Assessment,,,
2101,2022-12-11 21:53:53,Inform Customer,,,
2102,2022-12-02 18:24:22,Customer applies for loan,,,
2102,2022-12-02 20:24:22,Check application data,70138,,
2102,2022-12-02 22:24:22,Extensive Check,,2,
2102,2022-12-03 00:24:22,Overall Assessment,,,
2102,2022-12-03 02:24:22,Inform Customer,,,
2103,2022-12-01 18:42:09,Customer applies for loan,,,
2103,2022-12-01 20:42:09,Check application data,56094,,
2103,2022-12-01 22:42:09,Normal Check,,0,
2103,2022-12-02 00:42:09,Overall Assessment,,,
2103,2022-12-02 02:42:09,Inform Customer,,,
2104,2022-12-09 08:11:50,Customer applies for loan,,,
2104,2022-12-09 10:11:50,Check application data,55856,,
2104,2022-12-09 12:11:50,Normal Check,,3,
2104,2022-12-09 14:11:50,Overall Assessment,,,
2104,2022-12-09 16:11:50,Inform Customer,,,
2105,2022-12-05 10:22:14,Customer applies for loan,,,
2105,2022-12-05 12:22:14,Check application data,54296,,
2105,2022-12-05 14:22:14,Normal Check,,0,
2105,2022-12-05 16:22:14,Overall Assessment,,,
2105,2022-12-05 18:22:14,Inform Customer,,,
2106,2022-11-29 13:20:56,Customer applies for loan,,,
2106,2022-11-29 15:20:56,Check application data,22918,,
2106,2022-11-29 17:20:56,Normal Check,,1,
2106,2022-11-29 19:20:56,Overall Assessment,,,
2106,2022-11-29 21:20:56,Inform Customer,,,
2107,2022-12-07 15:25:29,Customer applies for loan,,,
2107,2022-12-07 17:25:29,Check application data,84032,,
2107,2022-12-07 19:25:29,Extensive Check,,2,
2107,2022-12-07 21:25:29,Overall Assessment,,,
2107,2022-12-07 23:25:29,Inform Customer,,,
2108,2022-12-13 17:47:46,Customer applies for loan,,,
2108,2022-12-13 19:47:46,Check application data,14580,,
2108,2022-12-13 21:47:46,Normal Check,,4,
2108,2022-12-13 23:47:46,Overall Assessment,,,
2108,2022-12-14 01:47:46,Inform Customer,,,
2109,2022-11-26 09:02:16,Customer applies for loan,,,
2109,2022-11-26 11:02:16,Check application data,66865,,
2109,2022-11-26 13:02:16,Normal Check,,3,
2109,2022-11-26 15:02:16,Overall Assessment,,,
2109,2022-11-26 17:02:16,Inform Customer,,,
2110,2022-12-02 11:54:54,Customer applies for loan,,,
2110,2022-12-02 13:54:54,Check application data,87625,,
2110,2022-12-02 15:54:54,Extensive Check,,2,
2110,2022-12-02 17:54:54,Overall Assessment,,,
2110,2022-12-02 19:54:54,Inform Customer,,,
2111,2022-12-10 11:54:55,Customer applies for loan,,,
2111,2022-12-10 13:54:55,Check application data,61959,,
2111,2022-12-10 15:54:55,Normal Check,,0,
2111,2022-12-10 17:54:55,Overall Assessment,,,
2111,2022-12-10 19:54:55,Inform Customer,,,
2112,2022-12-01 18:02:43,Customer applies for loan,,,
2112,2022-12-01 20:02:43,Check application data,74900,,
2112,2022-12-01 22:02:43,Extensive Check,,4,
2112,2022-12-02 00:02:43,Overall Assessment,,,
2112,2022-12-02 02:02:43,Inform Customer,,,
2113,2022-11-30 12:15:42,Customer applies for loan,,,
2113,2022-11-30 14:15:42,Check application data,43762,,
2113,2022-11-30 16:15:42,Normal Check,,3,
2113,2022-11-30 18:15:42,Overall Assessment,,,
2113,2022-11-30 20:15:42,Inform Customer,,,
2114,2022-12-06 09:56:33,Customer applies for loan,,,
2114,2022-12-06 11:56:33,Check application data,40573,,
2114,2022-12-06 13:56:33,Normal Check,,0,
2114,2022-12-06 15:56:33,Overall Assessment,,,
2114,2022-12-06 17:56:33,Inform Customer,,,
2115,2022-12-10 13:44:22,Customer applies for loan,,,
2115,2022-12-10 15:44:22,Check application data,58378,,
2115,2022-12-10 17:44:22,Normal Check,,1,
2115,2022-12-10 19:44:22,Overall Assessment,,,
2115,2022-12-10 21:44:22,Inform Customer,,,
2116,2022-12-03 10:35:53,Customer applies for loan,,,
2116,2022-12-03 12:35:53,Check application data,33189,,
2116,2022-12-03 14:35:53,Normal Check,,0,
2116,2022-12-03 16:35:53,Overall Assessment,,,
2116,2022-12-03 18:35:53,Inform Customer,,,
2117,2022-12-15 09:35:39,Customer applies for loan,,,
2117,2022-12-15 11:35:39,Check application data,79678,,
2117,2022-12-15 13:35:39,Extensive Check,,1,
2117,2022-12-15 15:35:39,Overall Assessment,,,
2117,2022-12-15 17:35:39,Inform Customer,,,
2118,2022-12-07 17:01:06,Customer applies for loan,,,
2118,2022-12-07 19:01:06,Check application data,35536,,
2118,2022-12-07 21:01:06,Normal Check,,0,
2118,2022-12-07 23:01:06,Overall Assessment,,,
2118,2022-12-08 01:01:06,Inform Customer,,,
2119,2022-12-15 10:04:48,Customer applies for loan,,,
2119,2022-12-15 12:04:48,Check application data,78758,,
2119,2022-12-15 14:04:48,Extensive Check,,1,
2119,2022-12-15 16:04:48,Overall Assessment,,,
2119,2022-12-15 18:04:48,Inform Customer,,,
2120,2022-11-29 17:21:59,Customer applies for loan,,,
2120,2022-11-29 19:21:59,Check application data,37662,,
2120,2022-11-29 21:21:59,Normal Check,,1,
2120,2022-11-29 23:21:59,Overall Assessment,,,
2120,2022-11-30 01:21:59,Inform Customer,,,
2121,2022-12-14 12:29:33,Customer applies for loan,,,
2121,2022-12-14 14:29:33,Check application data,49018,,
2121,2022-12-14 16:29:33,Normal Check,,3,
2121,2022-12-14 18:29:33,Overall Assessment,,,
2121,2022-12-14 20:29:33,Inform Customer,,,
2122,2022-12-12 18:31:45,Customer applies for loan,,,
2122,2022-12-12 20:31:45,Check application data,31111,,
2122,2022-12-12 22:31:45,Normal Check,,4,
2122,2022-12-13 00:31:45,Overall Assessment,,,
2122,2022-12-13 02:31:45,Inform Customer,,,
2123,2022-12-14 15:53:06,Customer applies for loan,,,
2123,2022-12-14 17:53:06,Check application data,93691,,
2123,2022-12-14 19:53:06,Extensive Check,,2,
2123,2022-12-14 21:53:06,Overall Assessment,,,
2123,2022-12-14 23:53:06,Inform Customer,,,
2124,2022-12-13 13:59:06,Customer applies for loan,,,
2124,2022-12-13 15:59:06,Check application data,5295,,
2124,2022-12-13 17:59:06,Normal Check,,2,
2124,2022-12-13 19:59:06,Overall Assessment,,,
2124,2022-12-13 21:59:06,Inform Customer,,,
2125,2022-11-28 11:29:32,Customer applies for loan,,,
2125,2022-11-28 13:29:32,Check application data,38310,,
2125,2022-11-28 15:29:32,Normal Check,,0,
2125,2022-11-28 17:29:32,Overall Assessment,,,
2125,2022-11-28 19:29:32,Inform Customer,,,
2126,2022-11-28 15:39:51,Customer applies for loan,,,
2126,2022-11-28 17:39:51,Check application data,11970,,
2126,2022-11-28 19:39:51,Normal Check,,2,
2126,2022-11-28 21:39:51,Overall Assessment,,,
2126,2022-11-28 23:39:51,Inform Customer,,,
2127,2022-12-06 16:31:46,Customer applies for loan,,,
2127,2022-12-06 18:31:46,Check application data,56196,,
2127,2022-12-06 20:31:46,Normal Check,,4,
2127,2022-12-06 22:31:46,Overall Assessment,,,
2127,2022-12-07 00:31:46,Inform Customer,,,
2128,2022-12-09 12:13:04,Customer applies for loan,,,
2128,2022-12-09 14:13:04,Check application data,31215,,
2128,2022-12-09 16:13:04,Normal Check,,4,
2128,2022-12-09 18:13:04,Overall Assessment,,,
2128,2022-12-09 20:13:04,Inform Customer,,,
2129,2022-11-29 10:51:55,Customer applies for loan,,,
2129,2022-11-29 12:51:55,Check application data,30453,,
2129,2022-11-29 14:51:55,Normal Check,,2,
2129,2022-11-29 16:51:55,Overall Assessment,,,
2129,2022-11-29 18:51:55,Inform Customer,,,
2130,2022-12-04 18:44:02,Customer applies for loan,,,
2130,2022-12-04 20:44:02,Check application data,28608,,
2130,2022-12-04 22:44:02,Normal Check,,0,
2130,2022-12-05 00:44:02,Overall Assessment,,,
2130,2022-12-05 02:44:02,Inform Customer,,,
2131,2022-12-10 11:05:47,Customer applies for loan,,,
2131,2022-12-10 13:05:47,Check application data,16558,,
2131,2022-12-10 15:05:47,Normal Check,,2,
2131,2022-12-10 17:05:47,Overall Assessment,,,
2131,2022-12-10 19:05:47,Inform Customer,,,
2132,2022-12-08 09:00:15,Customer applies for loan,,,
2132,2022-12-08 11:00:15,Check application data,14456,,
2132,2022-12-08 13:00:15,Normal Check,,1,
2132,2022-12-08 15:00:15,Overall Assessment,,,
2132,2022-12-08 17:00:15,Inform Customer,,,
2133,2022-12-12 18:04:12,Customer applies for loan,,,
2133,2022-12-12 20:04:12,Check application data,84753,,
2133,2022-12-12 22:04:12,Extensive Check,,1,
2133,2022-12-13 00:04:12,Overall Assessment,,,
2133,2022-12-13 02:04:12,Inform Customer,,,
2134,2022-12-10 16:26:17,Customer applies for loan,,,
2134,2022-12-10 18:26:17,Check application data,64283,,
2134,2022-12-10 20:26:17,Normal Check,,2,
2134,2022-12-10 22:26:17,Overall Assessment,,,
2134,2022-12-11 00:26:17,Inform Customer,,,
2135,2022-12-10 15:52:48,Customer applies for loan,,,
2135,2022-12-10 17:52:48,Check application data,20131,,
2135,2022-12-10 19:52:48,Normal Check,,3,
2135,2022-12-10 21:52:48,Overall Assessment,,,
2135,2022-12-10 23:52:48,Inform Customer,,,
2136,2022-12-12 10:43:24,Customer applies for loan,,,
2136,2022-12-12 12:43:24,Check application data,97593,,
2136,2022-12-12 14:43:24,Extensive Check,,2,
2136,2022-12-12 16:43:24,Overall Assessment,,,
2136,2022-12-12 18:43:24,Inform Customer,,,
2137,2022-12-15 10:23:02,Customer applies for loan,,,
2137,2022-12-15 12:23:02,Check application data,45025,,
2137,2022-12-15 14:23:02,Normal Check,,1,
2137,2022-12-15 16:23:02,Overall Assessment,,,
2137,2022-12-15 18:23:02,Inform Customer,,,
2138,2022-12-13 13:07:42,Customer applies for loan,,,
2138,2022-12-13 15:07:42,Check application data,34792,,
2138,2022-12-13 17:07:42,Normal Check,,4,
2138,2022-12-13 19:07:42,Overall Assessment,,,
2138,2022-12-13 21:07:42,Inform Customer,,,
2139,2022-12-14 15:17:07,Customer applies for loan,,,
2139,2022-12-14 17:17:07,Check application data,90779,,
2139,2022-12-14 19:17:07,Extensive Check,,1,
2139,2022-12-14 21:17:07,Overall Assessment,,,
2139,2022-12-14 23:17:07,Inform Customer,,,
2140,2022-12-10 11:05:43,Customer applies for loan,,,
2140,2022-12-10 13:05:43,Check application data,36139,,
2140,2022-12-10 15:05:43,Normal Check,,4,
2140,2022-12-10 17:05:43,Overall Assessment,,,
2140,2022-12-10 19:05:43,Inform Customer,,,
2141,2022-12-10 10:04:31,Customer applies for loan,,,
2141,2022-12-10 12:04:31,Check application data,23954,,
2141,2022-12-10 14:04:31,Normal Check,,4,
2141,2022-12-10 16:04:31,Overall Assessment,,,
2141,2022-12-10 18:04:31,Inform Customer,,,
2142,2022-12-02 11:13:42,Customer applies for loan,,,
2142,2022-12-02 13:13:42,Check application data,34145,,
2142,2022-12-02 15:13:42,Normal Check,,2,
2142,2022-12-02 17:13:42,Overall Assessment,,,
2142,2022-12-02 19:13:42,Inform Customer,,,
2143,2022-12-05 18:46:46,Customer applies for loan,,,
2143,2022-12-05 20:46:46,Check application data,64398,,
2143,2022-12-05 22:46:46,Normal Check,,3,
2143,2022-12-06 00:46:46,Overall Assessment,,,
2143,2022-12-06 02:46:46,Inform Customer,,,
2144,2022-11-29 11:46:29,Customer applies for loan,,,
2144,2022-11-29 13:46:29,Check application data,54842,,
2144,2022-11-29 15:46:29,Normal Check,,1,
2144,2022-11-29 17:46:29,Overall Assessment,,,
2144,2022-11-29 19:46:29,Inform Customer,,,
2145,2022-12-09 08:27:01,Customer applies for loan,,,
2145,2022-12-09 10:27:01,Check application data,59131,,
2145,2022-12-09 12:27:01,Normal Check,,3,
2145,2022-12-09 14:27:01,Overall Assessment,,,
2145,2022-12-09 16:27:01,Inform Customer,,,
2146,2022-11-28 10:58:01,Customer applies for loan,,,
2146,2022-11-28 12:58:01,Check application data,91630,,
2146,2022-11-28 14:58:01,Extensive Check,,1,
2146,2022-11-28 16:58:01,Overall Assessment,,,
2146,2022-11-28 18:58:01,Inform Customer,,,
2147,2022-12-12 15:25:38,Customer applies for loan,,,
2147,2022-12-12 17:25:38,Check application data,24552,,
2147,2022-12-12 19:25:38,Normal Check,,0,
2147,2022-12-12 21:25:38,Overall Assessment,,,
2147,2022-12-12 23:25:38,Inform Customer,,,
2148,2022-12-10 12:26:06,Customer applies for loan,,,
2148,2022-12-10 14:26:06,Check application data,67060,,
2148,2022-12-10 16:26:06,Normal Check,,2,
2148,2022-12-10 18:26:06,Overall Assessment,,,
2148,2022-12-10 20:26:06,Inform Customer,,,
2149,2022-12-14 13:55:48,Customer applies for loan,,,
2149,2022-12-14 15:55:48,Check application data,87292,,
2149,2022-12-14 17:55:48,Extensive Check,,0,
2149,2022-12-14 19:55:48,Overall Assessment,,,
2149,2022-12-14 21:55:48,Inform Customer,,,
2150,2022-12-11 18:51:45,Customer applies for loan,,,
2150,2022-12-11 20:51:45,Check application data,52882,,
2150,2022-12-11 22:51:45,Normal Check,,4,
2150,2022-12-12 00:51:45,Overall Assessment,,,
2150,2022-12-12 02:51:45,Inform Customer,,,
2151,2022-12-12 16:02:56,Customer applies for loan,,,
2151,2022-12-12 18:02:56,Check application data,13576,,
2151,2022-12-12 20:02:56,Normal Check,,4,
2151,2022-12-12 22:02:56,Overall Assessment,,,
2151,2022-12-13 00:02:56,Inform Customer,,,
2152,2022-12-09 10:51:10,Customer applies for loan,,,
2152,2022-12-09 12:51:10,Check application data,23128,,
2152,2022-12-09 14:51:10,Normal Check,,3,
2152,2022-12-09 16:51:10,Overall Assessment,,,
2152,2022-12-09 18:51:10,Inform Customer,,,
2153,2022-12-13 14:54:22,Customer applies for loan,,,
2153,2022-12-13 16:54:22,Check application data,94602,,
2153,2022-12-13 18:54:22,Extensive Check,,3,
2153,2022-12-13 20:54:22,Overall Assessment,,,
2153,2022-12-13 22:54:22,Inform Customer,,,
2154,2022-12-13 13:34:38,Customer applies for loan,,,
2154,2022-12-13 15:34:38,Check application data,89648,,
2154,2022-12-13 17:34:38,Extensive Check,,1,
2154,2022-12-13 19:34:38,Overall Assessment,,,
2154,2022-12-13 21:34:38,Inform Customer,,,
2155,2022-12-05 16:21:25,Customer applies for loan,,,
2155,2022-12-05 18:21:25,Check application data,36756,,
2155,2022-12-05 20:21:25,Normal Check,,2,
2155,2022-12-05 22:21:25,Overall Assessment,,,
2155,2022-12-06 00:21:25,Inform Customer,,,
2156,2022-11-27 14:32:38,Customer applies for loan,,,
2156,2022-11-27 16:32:38,Check application data,51379,,
2156,2022-11-27 18:32:38,Normal Check,,3,
2156,2022-11-27 20:32:38,Overall Assessment,,,
2156,2022-11-27 22:32:38,Inform Customer,,,
2157,2022-12-15 10:19:09,Customer applies for loan,,,
2157,2022-12-15 12:19:09,Check application data,59446,,
2157,2022-12-15 14:19:09,Normal Check,,3,
2157,2022-12-15 16:19:09,Overall Assessment,,,
2157,2022-12-15 18:19:09,Inform Customer,,,
2158,2022-12-10 11:51:15,Customer applies for loan,,,
2158,2022-12-10 13:51:15,Check application data,65768,,
2158,2022-12-10 15:51:15,Normal Check,,4,
2158,2022-12-10 17:51:15,Overall Assessment,,,
2158,2022-12-10 19:51:15,Inform Customer,,,
2159,2022-12-07 17:53:39,Customer applies for loan,,,
2159,2022-12-07 19:53:39,Check application data,17340,,
2159,2022-12-07 21:53:39,Normal Check,,0,
2159,2022-12-07 23:53:39,Overall Assessment,,,
2159,2022-12-08 01:53:39,Inform Customer,,,
2160,2022-12-10 13:49:33,Customer applies for loan,,,
2160,2022-12-10 15:49:33,Check application data,63413,,
2160,2022-12-10 17:49:33,Normal Check,,3,
2160,2022-12-10 19:49:33,Overall Assessment,,,
2160,2022-12-10 21:49:33,Inform Customer,,,
2161,2022-11-26 11:09:29,Customer applies for loan,,,
2161,2022-11-26 13:09:29,Check application data,15871,,
2161,2022-11-26 15:09:29,Normal Check,,4,
2161,2022-11-26 17:09:29,Overall Assessment,,,
2161,2022-11-26 19:09:29,Inform Customer,,,
2162,2022-12-08 16:34:57,Customer applies for loan,,,
2162,2022-12-08 18:34:57,Check application data,58009,,
2162,2022-12-08 20:34:57,Normal Check,,2,
