uuid,timestamp,event,amount_loan,risk_level,assessment
3025,2022-12-11 18:02:04,Overall Assessment,,,True
3025,2022-12-11 20:02:04,Write Confirmation Letter with Terms,,,
3025,2022-12-11 22:02:04,Inform Customer,,,
3026,2022-12-14 10:08:21,Customer applies for loan,,,
3026,2022-12-14 12:08:21,Check application data,54277,,
3026,2022-12-14 14:08:21,Normal Check,,0,
3026,2022-12-14 16:08:21,Overall Assessment,,,True
3026,2022-12-14 18:08:21,Write Confirmation Letter with Terms,,,
3026,2022-12-14 20:08:21,Inform Customer,,,
3027,2022-11-30 10:57:54,Customer applies for loan,,,
3027,2022-11-30 12:57:54,Check application data,78865,,
3027,2022-11-30 14:57:54,Normal Check,,4,
3027,2022-11-30 16:57:54,Overall Assessment,,,False
3027,2022-11-30 18:57:54,Write Rejection Letter,,,
3027,2022-11-30 20:57:54,Inform Customer,,,
3028,2022-12-04 17:14:31,Customer applies for loan,,,
3028,2022-12-04 19:14:31,Check application data,39471,,
3028,2022-12-04 21:14:31,Normal Check,,3,
3028,2022-12-04 23:14:31,Overall Assessment,,,True
3028,2022-12-05 01:14:31,Write Confirmation Letter with Terms,,,
3028,2022-12-05 03:14:31,Inform Customer,,,
3029,2022-12-08 15:46:45,Customer applies for loan,,,
3029,2022-12-08 17:46:45,Check application data,88665,,
3029,2022-12-08 19:46:45,Extensive Check,,0,
3029,2022-12-08 21:46:45,Overall Assessment,,,True
3029,2022-12-08 23:46:45,Write Confirmation Letter with Terms,,,
3029,2022-12-09 01:46:45,Inform Customer,,,
3030,2022-12-10 11:32:39,Customer applies for loan,,,
3030,2022-12-10 13:32:39,Check application data,96621,,
3030,2022-12-10 15:32:39,Extensive Check,,4,
3030,2022-12-10 17:32:39,Overall Assessment,,,False
3030,2022-12-10 19:32:39,Write Rejection Letter,,,
3030,2022-12-10 21:32:39,Inform Customer,,,
3031,2022-11-27 12:37:34,Customer applies for loan,,,
3031,2022-11-27 14:37:34,Check application data,54448,,
3031,2022-11-27 16:37:34,Normal Check,,1,
3031,2022-11-27 18:37:34,Overall Assessment,,,True
3031,2022-11-27 20:37:34,Write Confirmation Letter with Terms,,,
3031,2022-11-27 22:37:34,Inform Customer,,,
3032,2022-12-13 10:28:38,Customer applies for loan,,,
3032,2022-12-13 12:28:38,Check application data,45438,,
3032,2022-12-13 14:28:38,Normal Check,,0,
3032,2022-12-13 16:28:38,Overall Assessment,,,True
3032,2022-12-13 18:28:38,Write Confirmation Letter with Terms,,,
3032,2022-12-13 20:28:38,Inform Customer,,,
3033,2022-12-11 16:22:15,Customer applies for loan,,,
3033,2022-12-11 18:22:15,Check application data,59755,,
3033,2022-12-11 20:22:15,Normal Check,,4,
3033,2022-12-11 22:22:15,Overall Assessment,,,False
3033,2022-12-12 00:22:15,Write Rejection Letter,,,
3033,2022-12-12 02:22:15,Inform Customer,,,
3034,2022-12-06 16:24:09,Customer applies for loan,,,
3034,2022-12-06 18:24:09,Check application data,67756,,
3034,2022-12-06 20:24:09,Normal Check,,2,
3034,2022-12-06 22:24:09,Overall Assessment,,,True
3034,2022-12-07 00:24:09,Write Confirmation Letter with Terms,,,
3034,2022-12-07 02:24:09,Inform Customer,,,
3035,2022-12-14 16:51:39,Customer applies for loan,,,
3035,2022-12-14 18:51:39,Check application data,26286,,
3035,2022-12-14 20:51:39,Normal Check,,0,
3035,2022-12-14 22:51:39,Overall Assessment,,,True
3035,2022-12-15 00:51:39,Write Confirmation Letter with Terms,,,
3035,2022-12-15 02:51:39,Inform Customer,,,
3036,2022-12-02 12:18:59,Customer applies for loan,,,
3036,2022-12-02 14:18:59,Check application data,41195,,
3036,2022-12-02 16:18:59,Normal Check,,2,
3036,2022-12-02 18:18:59,Overall Assessment,,,True
3036,2022-12-02 20:18:59,Write Confirmation Letter with Terms,,,
3036,2022-12-02 22:18:59,Inform Customer,,,
3037,2022-11-26 14:36:17,Customer applies for loan,,,
3037,2022-11-26 16:36:17,Check application data,51072,,
3037,2022-11-26 18:36:17,Normal Check,,4,
3037,2022-11-26 20:36:17,Overall Assessment,,,False
3037,2022-11-26 22:36:17,Write Rejection Letter,,,
3037,2022-11-27 00:36:17,Inform Customer,,,
3038,2022-12-15 18:58:47,Customer applies for loan,,,
3038,2022-12-15 20:58:47,Check application data,34941,,
3038,2022-12-15 22:58:47,Normal Check,,1,
3038,2022-12-16 00:58:47,Overall Assessment,,,True
3038,2022-12-16 02:58:47,Write Confirmation Letter with Terms,,,
3038,2022-12-16 04:58:47,Inform Customer,,,
3039,2022-11-28 11:11:33,Customer applies for loan,,,
3039,2022-11-28 13:11:33,Check application data,19838,,
3039,2022-11-28 15:11:33,Normal Check,,1,
3039,2022-11-28 17:11:33,Overall Assessment,,,True
3039,2022-11-28 19:11:33,Write Confirmation Letter with Terms,,,
3039,2022-11-28 21:11:33,Inform Customer,,,
3040,2022-12-11 12:31:50,Customer applies for loan,,,
3040,2022-12-11 14:31:50,Check application data,90076,,
3040,2022-12-11 16:31:50,Extensive Check,,1,
3040,2022-12-11 18:31:50,Overall Assessment,,,False
3040,2022-12-11 20:31:50,Write Rejection Letter,,,
3040,2022-12-11 22:31:50,Inform Customer,,,
3041,2022-12-12 08:59:37,Customer applies for loan,,,
3041,2022-12-12 10:59:37,Check application data,30354,,
3041,2022-12-12 12:59:37,Normal Check,,1,
3041,2022-12-12 14:59:37,Overall Assessment,,,True
3041,2022-12-12 16:59:37,Write Confirmation Letter with Terms,,,
3041,2022-12-12 18:59:37,Inform Customer,,,
3042,2022-12-14 17:55:05,Customer applies for loan,,,
3042,2022-12-14 19:55:05,Check application data,16028,,
3042,2022-12-14 21:55:05,Normal Check,,0,
3042,2022-12-14 23:55:05,Overall Assessment,,,True
3042,2022-12-15 01:55:05,Write Confirmation Letter with Terms,,,
3042,2022-12-15 03:55:05,Inform Customer,,,
3043,2022-12-15 10:26:25,Customer applies for loan,,,
3043,2022-12-15 12:26:25,Check application data,29576,,
3043,2022-12-15 14:26:25,Normal Check,,3,
3043,2022-12-15 16:26:25,Overall Assessment,,,True
3043,2022-12-15 18:26:25,Write Confirmation Letter with Terms,,,
3043,2022-12-15 20:26:25,Inform Customer,,,
3044,2022-12-06 15:02:08,Customer applies for loan,,,
3044,2022-12-06 17:02:08,Check application data,44478,,
3044,2022-12-06 19:02:08,Normal Check,,2,
3044,2022-12-06 21:02:08,Overall Assessment,,,True
3044,2022-12-06 23:02:08,Write Confirmation Letter with Terms,,,
3044,2022-12-07 01:02:08,Inform Customer,,,
3045,2022-12-04 14:05:15,Customer applies for loan,,,
3045,2022-12-04 16:05:15,Check application data,35411,,
3045,2022-12-04 18:05:15,Normal Check,,0,
3045,2022-12-04 20:05:15,Overall Assessment,,,True
3045,2022-12-04 22:05:15,Write Confirmation Letter with Terms,,,
3045,2022-12-05 00:05:15,Inform Customer,,,
3046,2022-11-27 12:47:26,Customer applies for loan,,,
3046,2022-11-27 14:47:26,Check application data,14833,,
3046,2022-11-27 16:47:26,Normal Check,,1,
3046,2022-11-27 18:47:26,Overall Assessment,,,True
3046,2022-11-27 20:47:26,Write Confirmation Letter with Terms,,,
3046,2022-11-27 22:47:26,Inform Customer,,,
3047,2022-12-11 15:47:17,Customer applies for loan,,,
3047,2022-12-11 17:47:17,Check application data,32701,,
3047,2022-12-11 19:47:17,Normal Check,,0,
3047,2022-12-11 21:47:17,Overall Assessment,,,True
3047,2022-12-11 23:47:17,Write Confirmation Letter with Terms,,,
3047,2022-12-12 01:47:17,Inform Customer,,,
3048,2022-12-08 08:26:55,Customer applies for loan,,,
3048,2022-12-08 10:26:55,Check application data,95700,,
3048,2022-12-08 12:26:55,Extensive Check,,0,
3048,2022-12-08 14:26:55,Overall Assessment,,,True
3048,2022-12-08 16:26:55,Write Confirmation Letter with Terms,,,
3048,2022-12-08 18:26:55,Inform Customer,,,
3049,2022-12-13 13:46:26,Customer applies for loan,,,
3049,2022-12-13 15:46:26,Check application data,12881,,
3049,2022-12-13 17:46:26,Normal Check,,1,
3049,2022-12-13 19:46:26,Overall Assessment,,,True
3049,2022-12-13 21:46:26,Write Confirmation Letter with Terms,,,
3049,2022-12-13 23:46:26,Inform Customer,,,
3050,2022-11-26 15:31:16,Customer applies for loan,,,
3050,2022-11-26 17:31:16,Check application data,43662,,
3050,2022-11-26 19:31:16,Normal Check,,1,
3050,2022-11-26 21:31:16,Overall Assessment,,,True
3050,2022-11-26 23:31:16,Write Confirmation Letter with Terms,,,
3050,2022-11-27 01:31:16,Inform Customer,,,
3051,2022-12-02 14:00:22,Customer applies for loan,,,
3051,2022-12-02 16:00:22,Check application data,77333,,
3051,2022-12-02 18:00:22,Normal Check,,3,
3051,2022-12-02 20:00:22,Overall Assessment,,,True
3051,2022-12-02 22:00:22,Write Confirmation Letter with Terms,,,
3051,2022-12-03 00:00:22,Inform Customer,,,
3052,2022-11-28 12:07:24,Customer applies for loan,,,
3052,2022-11-28 14:07:24,Check application data,61026,,
3052,2022-11-28 16:07:24,Normal Check,,0,
3052,2022-11-28 18:07:24,Overall Assessment,,,True
3052,2022-11-28 20:07:24,Write Confirmation Letter with Terms,,,
3052,2022-11-28 22:07:24,Inform Customer,,,
3053,2022-11-27 18:32:30,Customer applies for loan,,,
3053,2022-11-27 20:32:30,Check application data,79243,,
3053,2022-11-27 22:32:30,Normal Check,,1,
3053,2022-11-28 00:32:30,Overall Assessment,,,True
3053,2022-11-28 02:32:30,Write Confirmation Letter with Terms,,,
3053,2022-11-28 04:32:30,Inform Customer,,,
3054,2022-12-04 11:42:00,Customer applies for loan,,,
3054,2022-12-04 13:42:00,Check application data,15338,,
3054,2022-12-04 15:42:00,Normal Check,,1,
3054,2022-12-04 17:42:00,Overall Assessment,,,True
3054,2022-12-04 19:42:00,Write Confirmation Letter with Terms,,,
3054,2022-12-04 21:42:00,Inform Customer,,,
3055,2022-12-02 15:18:44,Customer applies for loan,,,
3055,2022-12-02 17:18:44,Check application data,71524,,
3055,2022-12-02 19:18:44,Normal Check,,4,
3055,2022-12-02 21:18:44,Overall Assessment,,,False
3055,2022-12-02 23:18:44,Write Rejection Letter,,,
3055,2022-12-03 01:18:44,Inform Customer,,,
3056,2022-12-03 08:32:05,Customer applies for loan,,,
3056,2022-12-03 10:32:05,Check application data,34629,,
3056,2022-12-03 12:32:05,Normal Check,,0,
3056,2022-12-03 14:32:05,Overall Assessment,,,True
3056,2022-12-03 16:32:05,Write Confirmation Letter with Terms,,,
3056,2022-12-03 18:32:05,Inform Customer,,,
3057,2022-11-29 15:51:37,Customer applies for loan,,,
3057,2022-11-29 17:51:37,Check application data,55186,,
3057,2022-11-29 19:51:37,Normal Check,,3,
3057,2022-11-29 21:51:37,Overall Assessment,,,True
3057,2022-11-29 23:51:37,Write Confirmation Letter with Terms,,,
3057,2022-11-30 01:51:37,Inform Customer,,,
3058,2022-12-15 10:38:11,Customer applies for loan,,,
3058,2022-12-15 12:38:11,Check application data,73351,,
3058,2022-12-15 14:38:11,Normal Check,,1,
3058,2022-12-15 16:38:11,Overall Assessment,,,True
3058,2022-12-15 18:38:11,Write Confirmation Letter with Terms,,,
3058,2022-12-15 20:38:11,Inform Customer,,,
3059,2022-12-06 16:33:37,Customer applies for loan,,,
3059,2022-12-06 18:33:37,Check application data,85324,,
3059,2022-12-06 20:33:37,Extensive Check,,1,
3059,2022-12-06 22:33:37,Overall Assessment,,,False
3059,2022-12-07 00:33:37,Write Rejection Letter,,,
3059,2022-12-07 02:33:37,Inform Customer,,,
3060,2022-12-14 17:27:37,Customer applies for loan,,,
3060,2022-12-14 19:27:37,Check application data,76857,,
3060,2022-12-14 21:27:37,Normal Check,,3,
3060,2022-12-14 23:27:37,Overall Assessment,,,True
3060,2022-12-15 01:27:37,Write Confirmation Letter with Terms,,,
3060,2022-12-15 03:27:37,Inform Customer,,,
3061,2022-11-27 18:35:01,Customer applies for loan,,,
3061,2022-11-27 20:35:01,Check application data,82056,,
3061,2022-11-27 22:35:01,Extensive Check,,1,
3061,2022-11-28 00:35:01,Overall Assessment,,,False
3061,2022-11-28 02:35:01,Write Rejection Letter,,,
3061,2022-11-28 04:35:01,Inform Customer,,,
3062,2022-11-30 17:45:02,Customer applies for loan,,,
3062,2022-11-30 19:45:02,Check application data,42948,,
3062,2022-11-30 21:45:02,Normal Check,,1,
3062,2022-11-30 23:45:02,Overall Assessment,,,True
3062,2022-12-01 01:45:02,Write Confirmation Letter with Terms,,,
3062,2022-12-01 03:45:02,Inform Customer,,,
3063,2022-11-30 11:17:44,Customer applies for loan,,,
3063,2022-11-30 13:17:44,Check application data,92929,,
3063,2022-11-30 15:17:44,Extensive Check,,4,
3063,2022-11-30 17:17:44,Overall Assessment,,,False
3063,2022-11-30 19:17:44,Write Rejection Letter,,,
3063,2022-11-30 21:17:44,Inform Customer,,,
3064,2022-12-15 12:31:47,Customer applies for loan,,,
3064,2022-12-15 14:31:47,Check application data,75425,,
3064,2022-12-15 16:31:47,Normal Check,,0,
3064,2022-12-15 18:31:47,Overall Assessment,,,True
3064,2022-12-15 20:31:47,Write Confirmation Letter with Terms,,,
3064,2022-12-15 22:31:47,Inform Customer,,,
3065,2022-11-27 16:11:06,Customer applies for loan,,,
3065,2022-11-27 18:11:06,Check application data,71395,,
3065,2022-11-27 20:11:06,Normal Check,,3,
3065,2022-11-27 22:11:06,Overall Assessment,,,True
3065,2022-11-28 00:11:06,Write Confirmation Letter with Terms,,,
3065,2022-11-28 02:11:06,Inform Customer,,,
3066,2022-11-26 17:10:47,Customer applies for loan,,,
3066,2022-11-26 19:10:47,Check application data,81891,,
3066,2022-11-26 21:10:47,Extensive Check,,4,
3066,2022-11-26 23:10:47,Overall Assessment,,,False
3066,2022-11-27 01:10:47,Write Rejection Letter,,,
3066,2022-11-27 03:10:47,Inform Customer,,,
3067,2022-11-28 13:40:49,Customer applies for loan,,,
3067,2022-11-28 15:40:49,Check application data,46233,,
3067,2022-11-28 17:40:49,Normal Check,,2,
3067,2022-11-28 19:40:49,Overall Assessment,,,True
3067,2022-11-28 21:40:49,Write Confirmation Letter with Terms,,,
3067,2022-11-28 23:40:49,Inform Customer,,,
3068,2022-12-03 14:21:28,Customer applies for loan,,,
3068,2022-12-03 16:21:28,Check application data,74732,,
3068,2022-12-03 18:21:28,Normal Check,,4,
3068,2022-12-03 20:21:28,Overall Assessment,,,False
3068,2022-12-03 22:21:28,Write Rejection Letter,,,
3068,2022-12-04 00:21:28,Inform Customer,,,
3069,2022-11-27 15:45:47,Customer applies for loan,,,
3069,2022-11-27 17:45:47,Check application data,74745,,
3069,2022-11-27 19:45:47,Normal Check,,4,
3069,2022-11-27 21:45:47,Overall Assessment,,,False
3069,2022-11-27 23:45:47,Write Rejection Letter,,,
3069,2022-11-28 01:45:47,Inform Customer,,,
3070,2022-11-30 17:54:39,Customer applies for loan,,,
3070,2022-11-30 19:54:39,Check application data,55701,,
3070,2022-11-30 21:54:39,Normal Check,,0,
3070,2022-11-30 23:54:39,Overall Assessment,,,True
3070,2022-12-01 01:54:39,Write Confirmation Letter with Terms,,,
3070,2022-12-01 03:54:39,Inform Customer,,,
3071,2022-11-29 09:02:32,Customer applies for loan,,,
3071,2022-11-29 11:02:32,Check application data,87604,,
3071,2022-11-29 13:02:32,Extensive Check,,3,
3071,2022-11-29 15:02:32,Overall Assessment,,,False
3071,2022-11-29 17:02:32,Write Rejection Letter,,,
3071,2022-11-29 19:02:32,Inform Customer,,,
3072,2022-11-26 14:34:28,Customer applies for loan,,,
3072,2022-11-26 16:34:28,Check application data,53154,,
3072,2022-11-26 18:34:28,Normal Check,,2,
3072,2022-11-26 20:34:28,Overall Assessment,,,True
3072,2022-11-26 22:34:28,Write Confirmation Letter with Terms,,,
3072,2022-11-27 00:34:28,Inform Customer,,,
3073,2022-12-01 11:01:50,Customer applies for loan,,,
3073,2022-12-01 13:01:50,Check application data,17726,,
3073,2022-12-01 15:01:50,Normal Check,,4,
3073,2022-12-01 17:01:50,Overall Assessment,,,False
3073,2022-12-01 19:01:50,Write Rejection Letter,,,
3073,2022-12-01 21:01:50,Inform Customer,,,
3074,2022-12-03 13:29:35,Customer applies for loan,,,
3074,2022-12-03 15:29:35,Check application data,70121,,
3074,2022-12-03 17:29:35,Normal Check,,3,
3074,2022-12-03 19:29:35,Overall Assessment,,,True
3074,2022-12-03 21:29:35,Write Confirmation Letter with Terms,,,
3074,2022-12-03 23:29:35,Inform Customer,,,
3075,2022-11-26 18:33:58,Customer applies for loan,,,
3075,2022-11-26 20:33:58,Check application data,58985,,
3075,2022-11-26 22:33:58,Normal Check,,4,
3075,2022-11-27 00:33:58,Overall Assessment,,,False
3075,2022-11-27 02:33:58,Write Rejection Letter,,,
3075,2022-11-27 04:33:58,Inform Customer,,,
3076,2022-12-08 18:31:43,Customer applies for loan,,,
3076,2022-12-08 20:31:43,Check application data,93586,,
3076,2022-12-08 22:31:43,Extensive Check,,4,
3076,2022-12-09 00:31:43,Overall Assessment,,,False
3076,2022-12-09 02:31:43,Write Rejection Letter,,,
3076,2022-12-09 04:31:43,Inform Customer,,,
3077,2022-12-11 13:52:42,Customer applies for loan,,,
3077,2022-12-11 15:52:42,Check application data,15499,,
3077,2022-12-11 17:52:42,Normal Check,,1,
3077,2022-12-11 19:52:42,Overall Assessment,,,True
3077,2022-12-11 21:52:42,Write Confirmation Letter with Terms,,,
3077,2022-12-11 23:52:42,Inform Customer,,,
3078,2022-12-03 09:09:57,Customer applies for loan,,,
3078,2022-12-03 11:09:57,Check application data,61968,,
3078,2022-12-03 13:09:57,Normal Check,,0,
3078,2022-12-03 15:09:57,Overall Assessment,,,True
3078,2022-12-03 17:09:57,Write Confirmation Letter with Terms,,,
3078,2022-12-03 19:09:57,Inform Customer,,,
3079,2022-12-15 16:33:46,Customer applies for loan,,,
3079,2022-12-15 18:33:46,Check application data,50038,,
3079,2022-12-15 20:33:46,Normal Check,,2,
3079,2022-12-15 22:33:46,Overall Assessment,,,True
3079,2022-12-16 00:33:46,Write Confirmation Letter with Terms,,,
3079,2022-12-16 02:33:46,Inform Customer,,,
3080,2022-11-27 15:22:27,Customer applies for loan,,,
3080,2022-11-27 17:22:27,Check application data,57098,,
3080,2022-11-27 19:22:27,Normal Check,,1,
3080,2022-11-27 21:22:27,Overall Assessment,,,True
3080,2022-11-27 23:22:27,Write Confirmation Letter with Terms,,,
3080,2022-11-28 01:22:27,Inform Customer,,,
3081,2022-12-11 08:58:51,Customer applies for loan,,,
3081,2022-12-11 10:58:51,Check application data,48909,,
3081,2022-12-11 12:58:51,Normal Check,,3,
3081,2022-12-11 14:58:51,Overall Assessment,,,True
3081,2022-12-11 16:58:51,Write Confirmation Letter with Terms,,,
3081,2022-12-11 18:58:51,Inform Customer,,,
3082,2022-12-08 17:46:35,Customer applies for loan,,,
3082,2022-12-08 19:46:35,Check application data,67877,,
3082,2022-12-08 21:46:35,Normal Check,,0,
3082,2022-12-08 23:46:35,Overall Assessment,,,True
3082,2022-12-09 01:46:35,Write Confirmation Letter with Terms,,,
3082,2022-12-09 03:46:35,Inform Customer,,,
3083,2022-11-28 17:27:55,Customer applies for loan,,,
3083,2022-11-28 19:27:55,Check application data,34728,,
3083,2022-11-28 21:27:55,Normal Check,,4,
3083,2022-11-28 23:27:55,Overall Assessment,,,False
3083,2022-11-29 01:27:55,Write Rejection Letter,,,
3083,2022-11-29 03:27:55,Inform Customer,,,
3084,2022-12-06 13:06:19,Customer applies for loan,,,
3084,2022-12-06 15:06:19,Check application data,97144,,
3084,2022-12-06 17:06:19,Extensive Check,,2,
3084,2022-12-06 19:06:19,Overall Assessment,,,False
3084,2022-12-06 21:06:19,Write Rejection Letter,,,
3084,2022-12-06 23:06:19,Inform Customer,,,
3085,2022-12-10 09:57:08,Customer applies for loan,,,
3085,2022-12-10 11:57:08,Check application data,79216,,
3085,2022-12-10 13:57:08,Normal Check,,3,
3085,2022-12-10 15:57:08,Overall Assessment,,,True
3085,2022-12-10 17:57:08,Write Confirmation Letter with Terms,,,
3085,2022-12-10 19:57:08,Inform Customer,,,
3086,2022-12-15 10:19:07,Customer applies for loan,,,
3086,2022-12-15 12:19:07,Check application data,48224,,
3086,2022-12-15 14:19:07,Normal Check,,4,
3086,2022-12-15 16:19:07,Overall Assessment,,,False
3086,2022-12-15 18:19:07,Write Rejection Letter,,,
3086,2022-12-15 20:19:07,Inform Customer,,,
3087,2022-12-06 12:21:50,Customer applies for loan,,,
3087,2022-12-06 14:21:50,Check application data,80516,,
3087,2022-12-06 16:21:50,Extensive Check,,3,
